,PCARD_NO,counts,TIME_CATEGORY,STOP_ID
741,E909F90C00CEG5E0,3,Afternoon Peak (AP),8002436.0
742,E909F90C00CEG5E0,1,Afternoon Peak (AP),8002640.0
743,E909F90C00CEG5E0,1,Afternoon Peak (AP),9003641.0
744,E909F90C00CEG5E0,1,Afternoon Peak (AP),9003644.0
745,E909F90C00CEG5E0,1,Afternoon Peak (AP),9003646.0
746,E909F90C00CEG5E0,1,Afternoon Peak (AP),9007608.0
747,E909F90C00CEG5E0,1,Afternoon Peak (AP),9009555.0
748,E909F90C00CEG5E0,1,Afternoon Peak (AP),9103652.0
749,E909F90C9ECB990B,1,Afternoon Peak (AP),421.0
750,E909F90C9ECB990B,1,Afternoon Peak (AP),2720.0
751,EEEE0F000C0B330C,1,Afternoon Peak (AP),2632.0
752,EEEE0F000C0B330C,1,Afternoon Peak (AP),9679.0
753,EGF9FE0G9C306609,1,Afternoon Peak (AP),2823.0
754,EGF9FE0G9C306609,2,Afternoon Peak (AP),2826.0
755,FE09FF5BBFBE609E,1,Afternoon Peak (AP),233.0
756,FE09FF5BBFBE609E,1,Afternoon Peak (AP),1952.0
757,FG09FF5363B0F05E,1,Afternoon Peak (AP),9008981.0
758,FG09FF5363B0F05E,3,Afternoon Peak (AP),9011866.0
759,FGFF5EC59B0E60G0,1,Afternoon Peak (AP),212.0
760,FGFF5EC59B0E60G0,3,Afternoon Peak (AP),329.0
761,FGFF5EC59B0E60G0,28,Afternoon Peak (AP),418.0
762,FGFF5EC59B0E60G0,2,Afternoon Peak (AP),1201.0
763,FGFF5EC59B0E60G0,1,Afternoon Peak (AP),1202.0
764,FGFF5EC59B0E60G0,30,Afternoon Peak (AP),2722.0
765,G3550GEB9560FEG9,6,Afternoon Peak (AP),230.0
766,G3550GEB9560FEG9,1,Afternoon Peak (AP),9797.0
767,G3550GEB9560FEG9,2,Afternoon Peak (AP),9871.0
768,G3550GEB9560FEG9,2,Afternoon Peak (AP),60060.0
769,G3550GEB9560FEG9,1,Afternoon Peak (AP),160060.0
770,G3550GEB9560FEG9,1,Afternoon Peak (AP),8003055.0
771,G3950GE30CGC5EG9,1,Afternoon Peak (AP),224.0
772,G3950GE30CGC5EG9,1,Afternoon Peak (AP),232.0
773,G3950GE30CGC5EG9,1,Afternoon Peak (AP),327.0
774,G3950GE30CGC5EG9,1,Afternoon Peak (AP),1004.0
775,G3950GE30CGC5EG9,1,Afternoon Peak (AP),2732.0
776,G3950GE30CGC5EG9,3,Afternoon Peak (AP),4117.0
777,G3950GE30CGC5EG9,1,Afternoon Peak (AP),4125.0
778,G3950GE30CGC5EG9,1,Afternoon Peak (AP),9896.0
779,G3950GE30CGC5EG9,1,Afternoon Peak (AP),9950.0
780,G3950GE30CGC5EG9,1,Afternoon Peak (AP),72789.0
781,G3950GE30CGC5EG9,3,Afternoon Peak (AP),74915.0
782,G3950GE30CGC5EG9,2,Afternoon Peak (AP),8001611.0
783,G3950GE30CGC5EG9,1,Afternoon Peak (AP),8001779.0
784,G3950GE30CGC5EG9,1,Afternoon Peak (AP),8002147.0
785,G3950GE30CGC5EG9,1,Afternoon Peak (AP),9136729.0
786,G5FF906EG5EF0EG9,20,Afternoon Peak (AP),420.0
787,G5FF906EG5EF0EG9,1,Afternoon Peak (AP),7197.0
788,G5FF906EG5EF0EG9,1,Afternoon Peak (AP),7806.0
789,G5FF906EG5EF0EG9,1,Afternoon Peak (AP),9014.0
790,G5FF906EG5EF0EG9,1,Afternoon Peak (AP),9072.0
791,G5FF906EG5EF0EG9,5,Afternoon Peak (AP),70143.0
792,G5FF906EG5EF0EG9,1,Afternoon Peak (AP),70144.0
793,G5FF906EG5EF0EG9,1,Afternoon Peak (AP),72260.0
794,G5FF906EG5EF0EG9,6,Afternoon Peak (AP),72358.0
795,G5FF906EG5EF0EG9,1,Afternoon Peak (AP),72390.0
796,G5FF906EG5EF0EG9,5,Afternoon Peak (AP),72534.0
797,G5FF906EG5EF0EG9,1,Afternoon Peak (AP),75106.0
798,G5FF906EG5EF0EG9,1,Afternoon Peak (AP),76729.0
799,G5FF906EG5EF0EG9,1,Afternoon Peak (AP),9000415.0
800,G5FF906EG5EF0EG9,2,Afternoon Peak (AP),9008695.0
801,000E0E005B05G33F,1,Non-Peak (NP),153.0
802,000E0E005B05G33F,1,Non-Peak (NP),206.0
803,000E0E005B05G33F,8,Non-Peak (NP),210.0
804,000E0E005B05G33F,1,Non-Peak (NP),213.0
805,000E0E005B05G33F,1,Non-Peak (NP),420.0
806,000E0E005B05G33F,1,Non-Peak (NP),1804.0
807,000E0E005B05G33F,2,Non-Peak (NP),2636.0
808,000E0E005B05G33F,7,Non-Peak (NP),7708.0
809,000E0E005B05G33F,1,Non-Peak (NP),7769.0
810,000E0E005B05G33F,1,Non-Peak (NP),8122.0
811,000E0E005B05G33F,1,Non-Peak (NP),8380.0
812,000E0E005B05G33F,23,Non-Peak (NP),8420.0
813,000E0E005B05G33F,1,Non-Peak (NP),9100.0
814,000E0E005B05G33F,1,Non-Peak (NP),72154.0
815,000E0E005B05G33F,9,Non-Peak (NP),72157.0
816,000E0E005B05G33F,1,Non-Peak (NP),72214.0
817,000E0E005B05G33F,1,Non-Peak (NP),72393.0
818,000E0E005B05G33F,5,Non-Peak (NP),72395.0
819,000E0E005B05G33F,1,Non-Peak (NP),72609.0
820,000E0E005B05G33F,1,Non-Peak (NP),75194.0
821,000E0E005B05G33F,4,Non-Peak (NP),75573.0
822,000E0E005B05G33F,3,Non-Peak (NP),8001827.0
823,000E0E005B05G33F,5,Non-Peak (NP),8002383.0
824,000E0E005B05G33F,1,Non-Peak (NP),8002513.0
825,000E0E005B05G33F,1,Non-Peak (NP),8002705.0
826,000E0E0096GCF6EB,4,Non-Peak (NP),232.0
827,000E0E0096GCF6EB,1,Non-Peak (NP),2532.0
828,000E0E0096GCF6EB,4,Non-Peak (NP),2554.0
829,000E0E0096GCF6EB,3,Non-Peak (NP),4209.0
830,000E0E0096GCF6EB,1,Non-Peak (NP),8871.0
831,000E0E0096GCF6EB,6,Non-Peak (NP),9279.0
832,000E0E0096GCF6EB,1,Non-Peak (NP),10022.0
833,000E0E0096GCF6EB,7,Non-Peak (NP),10711.0
834,000E0E0096GCF6EB,1,Non-Peak (NP),10718.0
835,000E0E0096GCF6EB,2,Non-Peak (NP),70235.0
836,000E0E0096GCF6EB,7,Non-Peak (NP),71349.0
837,000E0E0096GCF6EB,22,Non-Peak (NP),74915.0
838,000E0E0096GCF6EB,6,Non-Peak (NP),75928.0
839,000E0E0096GCF6EB,5,Non-Peak (NP),171349.0
840,000E0E0096GCF6EB,1,Non-Peak (NP),2800483.0
841,000E0E0096GCF6EB,2,Non-Peak (NP),2800489.0
842,000E0E0096GCF6EB,1,Non-Peak (NP),2800499.0
843,000E0E0096GCF6EB,5,Non-Peak (NP),8000652.0
844,000E0E0096GCF6EB,16,Non-Peak (NP),8001938.0
845,000E0E0096GCF6EB,8,Non-Peak (NP),8501279.0
846,000E0E0096GCF6EB,2,Non-Peak (NP),8501281.0
847,000E0E0096GCF6EB,2,Non-Peak (NP),8501282.0
848,000E0E0096GCF6EB,1,Non-Peak (NP),9010104.0
849,000E0E0096GCF6EB,3,Non-Peak (NP),9013169.0
850,000E0E0096GCF6EB,1,Non-Peak (NP),9034418.0
851,000E0E0096GCF6EB,1,Non-Peak (NP),9112145.0
852,000E0E00B009C090,1,Non-Peak (NP),221.0
853,000E0E00B009C090,1,Non-Peak (NP),223.0
854,000E0E00B009C090,1,Non-Peak (NP),420.0
855,000E0E00B009C090,12,Non-Peak (NP),1005.0
856,000E0E00B009C090,2,Non-Peak (NP),1804.0
857,000E0E00B009C090,2,Non-Peak (NP),1812.0
858,000E0E00B009C090,16,Non-Peak (NP),1815.0
859,000E0E00B009C090,1,Non-Peak (NP),2750.0
860,000E0E00B009C090,2,Non-Peak (NP),3116.0
861,000E0E00B009C090,3,Non-Peak (NP),3125.0
862,000E0E00B009C090,1,Non-Peak (NP),9652.0
863,000E0E00B009C090,1,Non-Peak (NP),2801315.0
864,000E0E00B009C090,4,Non-Peak (NP),8002595.0
865,000E0E0336EC0GEE,3,Non-Peak (NP),156.0
866,000E0E0336EC0GEE,4,Non-Peak (NP),157.0
867,000E0E0336EC0GEE,6,Non-Peak (NP),158.0
868,000E0E0336EC0GEE,1,Non-Peak (NP),211.0
869,000E0E0336EC0GEE,1,Non-Peak (NP),245.0
870,000E0E0336EC0GEE,1,Non-Peak (NP),318.0
871,000E0E0336EC0GEE,2,Non-Peak (NP),322.0
872,000E0E0336EC0GEE,1,Non-Peak (NP),2534.0
873,000E0E0336EC0GEE,1,Non-Peak (NP),2535.0
874,000E0E0336EC0GEE,1,Non-Peak (NP),2542.0
875,000E0E0336EC0GEE,7,Non-Peak (NP),2544.0
876,000E0E0336EC0GEE,1,Non-Peak (NP),2548.0
877,000E0E0336EC0GEE,1,Non-Peak (NP),2728.0
878,000E0E033F6FB5EC,18,Non-Peak (NP),2633.0
879,000E0E03596FCEFF,14,Non-Peak (NP),1015.0
880,000E0E03596FCEFF,1,Non-Peak (NP),1855.0
881,000E0E03596FCEFF,1,Non-Peak (NP),2551.0
882,000E0E0359G5035F,18,Non-Peak (NP),337.0
883,000E0E0359G5035F,2,Non-Peak (NP),2724.0
884,000E0E03C6565E5F,17,Non-Peak (NP),214.0
885,000E0E03C6565E5F,1,Non-Peak (NP),237.0
886,000E0E03C6565E5F,1,Non-Peak (NP),318.0
887,000E0E03C6565E5F,1,Non-Peak (NP),1951.0
888,000E0E03C6565E5F,2,Non-Peak (NP),2543.0
889,000E0E03C6565E5F,2,Non-Peak (NP),2548.0
890,000E0E0535660CF9,1,Non-Peak (NP),411.0
891,000E0E0535660CF9,2,Non-Peak (NP),416.0
892,000E0E0535660CF9,1,Non-Peak (NP),428.0
893,000E0E0535660CF9,1,Non-Peak (NP),1952.0
894,000E0E0535660CF9,2,Non-Peak (NP),2627.0
895,000E0E0535660CF9,23,Non-Peak (NP),2644.0
896,000E0E0535660CF9,2,Non-Peak (NP),2715.0
897,000E0E0535660CF9,1,Non-Peak (NP),2722.0
898,000E0E0535660CF9,13,Non-Peak (NP),8231.0
899,000E0E0535660CF9,4,Non-Peak (NP),8303.0
900,000E0E0535660CF9,1,Non-Peak (NP),70586.0
901,000E0E0535660CF9,1,Non-Peak (NP),71607.0
902,000E0E0535660CF9,1,Non-Peak (NP),72056.0
903,000E0E0535660CF9,2,Non-Peak (NP),72426.0
904,000E0E0535660CF9,4,Non-Peak (NP),72427.0
905,000E0E0535660CF9,1,Non-Peak (NP),8501278.0
906,000E0E0535660CF9,1,Non-Peak (NP),9009075.0
907,000E0E0535660CF9,1,Non-Peak (NP),9009083.0
908,000E0E0535660CF9,1,Non-Peak (NP),9011877.0
909,000E0E0535660CF9,1,Non-Peak (NP),9011895.0
910,000E0E0535660CF9,1,Non-Peak (NP),9111885.0
911,000E0E053E5FGC50,1,Non-Peak (NP),1004.0
912,000E0E053E5FGC50,2,Non-Peak (NP),8303.0
913,000E0E053E5FGC50,4,Non-Peak (NP),8402.0
914,000E0E053E5FGC50,2,Non-Peak (NP),10861.0
915,000E0E053E5FGC50,1,Non-Peak (NP),10896.0
916,000E0E053E5FGC50,1,Non-Peak (NP),10919.0
917,000E0E053E5FGC50,8,Non-Peak (NP),11009.0
918,000E0E053E5FGC50,3,Non-Peak (NP),15708.0
919,000E0E053E5FGC50,6,Non-Peak (NP),71621.0
920,000E0E053E5FGC50,1,Non-Peak (NP),72063.0
921,000E0E053E5FGC50,15,Non-Peak (NP),75420.0
922,000E0E053E5FGC50,1,Non-Peak (NP),8000717.0
923,000E0E053E5FGC50,1,Non-Peak (NP),8000781.0
924,000E0E053E5FGC50,1,Non-Peak (NP),8002329.0
925,000E0E053EBEEEEB,1,Non-Peak (NP),154.0
926,000E0E053EBEEEEB,34,Non-Peak (NP),335.0
927,000E0E053EBEEEEB,8,Non-Peak (NP),2639.0
928,000E0E053EBGFCCC,8,Non-Peak (NP),232.0
929,000E0E053EBGFCCC,4,Non-Peak (NP),240.0
930,000E0E053EBGFCCC,3,Non-Peak (NP),314.0
931,000E0E053EBGFCCC,17,Non-Peak (NP),1955.0
932,000E0E053EBGFCCC,1,Non-Peak (NP),8002636.0
933,000E0E053EBGFCCC,6,Non-Peak (NP),9010106.0
934,000E0E053EBGFCCC,1,Non-Peak (NP),9010137.0
935,000E0E053EBGFCCC,1,Non-Peak (NP),9010389.0
936,000E0E053EBGFCCC,4,Non-Peak (NP),9010397.0
937,000E0E05963C6599,5,Non-Peak (NP),9380.0
938,000E0E05963C6599,1,Non-Peak (NP),9475.0
939,000E0E05963C6599,4,Non-Peak (NP),9696.0
940,000E0E05963C6599,1,Non-Peak (NP),70117.0
941,000E0E05963C6599,1,Non-Peak (NP),71369.0
942,000E0E05963C6599,1,Non-Peak (NP),72391.0
943,000E0E05963C6599,1,Non-Peak (NP),74205.0
944,000E0E05963C6599,1,Non-Peak (NP),8000505.0
945,000E0E05963C6599,2,Non-Peak (NP),8000613.0
946,000E0E05963C6599,1,Non-Peak (NP),8001511.0
947,000E0E05963C6599,1,Non-Peak (NP),8001938.0
948,000E0E05963C6599,1,Non-Peak (NP),8002631.0
949,000E0E05963C6599,13,Non-Peak (NP),8002639.0
950,000E0E05963C6599,1,Non-Peak (NP),8002640.0
951,000E0E05963C6599,1,Non-Peak (NP),9001510.0
952,000E0E05B0BG0G0E,12,Non-Peak (NP),223.0
953,000E0E05B0BG0G0E,1,Non-Peak (NP),1455.0
954,000E0E05B0BG0G0E,4,Non-Peak (NP),7654.0
955,000E0E05B0BG0G0E,1,Non-Peak (NP),8582.0
956,000E0E05B0BG0G0E,1,Non-Peak (NP),9101.0
957,000E0E05B0BG0G0E,2,Non-Peak (NP),9150.0
958,000E0E05B0BG0G0E,3,Non-Peak (NP),9203.0
959,000E0E05B0BG0G0E,2,Non-Peak (NP),72164.0
960,000E0E05B0BG0G0E,3,Non-Peak (NP),72925.0
961,000E0E05B0BG0G0E,1,Non-Peak (NP),73857.0
962,000E0E05B0BG0G0E,7,Non-Peak (NP),8001903.0
963,000E0E05B0EC3FB5,1,Non-Peak (NP),212.0
964,000E0E05B0EC3FB5,2,Non-Peak (NP),213.0
965,000E0E05B0EC3FB5,1,Non-Peak (NP),216.0
966,000E0E05B0EC3FB5,1,Non-Peak (NP),220.0
967,000E0E05B0EC3FB5,7,Non-Peak (NP),2728.0
968,000E0E05B0EC3FB5,30,Non-Peak (NP),2736.0
969,000E0E05B0EC3FB5,7,Non-Peak (NP),11371.0
970,000E0E05B0EC3FB5,6,Non-Peak (NP),11379.0
971,000E0E05B0EC3FB5,1,Non-Peak (NP),11520.0
972,000E0E05B0EC3FB5,18,Non-Peak (NP),11529.0
973,000E0E05B0EC3FB5,2,Non-Peak (NP),11537.0
974,000E0E05B0EC3FB5,1,Non-Peak (NP),71999.0
975,000E0E05B0EC3FB5,1,Non-Peak (NP),9007817.0
976,000E0E05B0EC3FB5,3,Non-Peak (NP),9008500.0
977,000E0E05B0EC3FB5,1,Non-Peak (NP),9010905.0
978,000E0E05B0EC3FB5,1,Non-Peak (NP),9011650.0
979,000E0E05B0EC3FB5,1,Non-Peak (NP),9011666.0
980,000E0E05C3696935,1,Non-Peak (NP),231.0
981,000E0E05C3696935,9,Non-Peak (NP),234.0
982,000E0E05C3696935,2,Non-Peak (NP),2533.0
983,000E0E05C3696935,1,Non-Peak (NP),2742.0
984,000E0E05C3696935,11,Non-Peak (NP),2743.0
985,000E0E05C3696935,2,Non-Peak (NP),9530.0
986,000E0E05C3696935,1,Non-Peak (NP),9623.0
987,000E0E05C3696935,8,Non-Peak (NP),9667.0
988,000E0E05C3696935,1,Non-Peak (NP),9681.0
989,000E0E05C3696935,11,Non-Peak (NP),9684.0
990,000E0E05C3696935,1,Non-Peak (NP),9704.0
991,000E0E05C3696935,1,Non-Peak (NP),9872.0
992,000E0E05C3696935,2,Non-Peak (NP),9924.0
993,000E0E05C3696935,2,Non-Peak (NP),9927.0
994,000E0E05C3696935,1,Non-Peak (NP),9950.0
995,000E0E05C3696935,1,Non-Peak (NP),13268.0
996,000E0E05C3696935,1,Non-Peak (NP),70148.0
997,000E0E05C3696935,2,Non-Peak (NP),71301.0
998,000E0E05C3696935,2,Non-Peak (NP),71303.0
999,000E0E05C3696935,1,Non-Peak (NP),74202.0
1000,000E0E05C3696935,1,Non-Peak (NP),8003055.0
1001,000E0E05C3696935,2,Non-Peak (NP),8501282.0
1002,000E0E05C3696935,2,Non-Peak (NP),9009694.0
1003,000E0E05C3696935,1,Non-Peak (NP),9010379.0
1004,000E0E05C3696935,1,Non-Peak (NP),9012670.0
1005,000E0E05C3696935,1,Non-Peak (NP),9034812.0
1006,000E0E05C3696935,1,Non-Peak (NP),9109724.0
1007,000E0E05C3FGF0C0,1,Non-Peak (NP),157.0
1008,000E0E05C3FGF0C0,3,Non-Peak (NP),158.0
1009,000E0E05C3FGF0C0,1,Non-Peak (NP),159.0
1010,000E0E05C3FGF0C0,4,Non-Peak (NP),1015.0
1011,000E0E05C3FGF0C0,1,Non-Peak (NP),75440.0
1012,000E0E05G333E6CF,4,Non-Peak (NP),156.0
1013,000E0E05G333E6CF,2,Non-Peak (NP),206.0
1014,000E0E05G333E6CF,1,Non-Peak (NP),232.0
1015,000E0E05G333E6CF,1,Non-Peak (NP),323.0
1016,000E0E05G333E6CF,1,Non-Peak (NP),7693.0
1017,000E0E05G333E6CF,8,Non-Peak (NP),72574.0
1018,000E0E05G333E6CF,9,Non-Peak (NP),72575.0
1019,000E0E06363G90GE,6,Non-Peak (NP),150.0
1020,000E0E06363G90GE,1,Non-Peak (NP),152.0
1021,000E0E06363G90GE,1,Non-Peak (NP),153.0
1022,000E0E06363G90GE,5,Non-Peak (NP),157.0
1023,000E0E06363G90GE,1,Non-Peak (NP),205.0
1024,000E0E06363G90GE,1,Non-Peak (NP),210.0
1025,000E0E06363G90GE,17,Non-Peak (NP),226.0
1026,000E0E06363G90GE,1,Non-Peak (NP),242.0
1027,000E0E06363G90GE,8,Non-Peak (NP),423.0
1028,000E0E06363G90GE,8,Non-Peak (NP),425.0
1029,000E0E06363G90GE,7,Non-Peak (NP),426.0
1030,000E0E06363G90GE,4,Non-Peak (NP),427.0
1031,000E0E06363G90GE,1,Non-Peak (NP),430.0
1032,000E0E06363G90GE,1,Non-Peak (NP),433.0
1033,000E0E06363G90GE,1,Non-Peak (NP),2621.0
1034,000E0E06363G90GE,8,Non-Peak (NP),2628.0
1035,000E0E069EBGC0FG,1,Non-Peak (NP),216.0
1036,000E0E069EBGC0FG,31,Non-Peak (NP),2530.0
1037,000E0E069EBGC0FG,33,Non-Peak (NP),2531.0
1038,000E0E06F00936FB,24,Non-Peak (NP),1754.0
1039,000E0E06F00936FB,1,Non-Peak (NP),1755.0
1040,000E0E06F00936FB,34,Non-Peak (NP),1757.0
1041,000E0E06GFF6C559,1,Non-Peak (NP),1005.0
1042,000E0E06GFF6C559,3,Non-Peak (NP),1032.0
1043,000E0E06GFF6C559,1,Non-Peak (NP),1703.0
1044,000E0E06GFF6C559,1,Non-Peak (NP),9426.0
1045,000E0E06GFF6C559,1,Non-Peak (NP),9507.0
1046,000E0E06GFF6C559,1,Non-Peak (NP),9612.0
1047,000E0E06GFF6C559,1,Non-Peak (NP),71375.0
1048,000E0E06GFF6C559,1,Non-Peak (NP),76305.0
1049,000E0E06GFFBG5E0,1,Non-Peak (NP),8650.0
1050,000E0E06GFFBG5E0,16,Non-Peak (NP),8684.0
1051,000E0E06GFFBG5E0,1,Non-Peak (NP),9238.0
1052,000E0E06GFFBG5E0,4,Non-Peak (NP),70170.0
1053,000E0E06GFFBG5E0,12,Non-Peak (NP),70176.0
1054,000E0E06GFFBG5E0,3,Non-Peak (NP),70177.0
1055,000E0E06GFFBG5E0,8,Non-Peak (NP),71205.0
1056,000E0E06GFFBG5E0,15,Non-Peak (NP),71206.0
1057,000E0E06GFFBG5E0,1,Non-Peak (NP),71216.0
1058,000E0E06GFFBG5E0,1,Non-Peak (NP),75466.0
1059,000E0E06GFFBG5E0,1,Non-Peak (NP),75467.0
1060,000E0E06GFFBG5E0,6,Non-Peak (NP),8000365.0
1061,000E0E06GFFBG5E0,2,Non-Peak (NP),8000645.0
1062,000E0E06GFFBG5E0,1,Non-Peak (NP),8002162.0
1063,000E0E06GFFBG5E0,1,Non-Peak (NP),8501293.0
1064,000E0E06GFFBG5E0,1,Non-Peak (NP),9000425.0
1065,000E0E06GFFBG5E0,1,Non-Peak (NP),9000449.0
1066,000E0E06GFFBG5E0,4,Non-Peak (NP),9011268.0
1067,000E0E06GFFBG5E0,4,Non-Peak (NP),9011291.0
1068,000E0E06GFFBG5E0,1,Non-Peak (NP),9011395.0
1069,000E0E06GFFBG5E0,1,Non-Peak (NP),9034738.0
1070,000E0E0B53GBCG33,22,Non-Peak (NP),238.0
1071,000E0E0B53GBCG33,1,Non-Peak (NP),1850.0
1072,000E0E0B53GBCG33,1,Non-Peak (NP),2513.0
1073,000E0E0B53GBCG33,2,Non-Peak (NP),2519.0
1074,000E0E0B53GBCG33,1,Non-Peak (NP),2623.0
1075,000E0E0B53GBCG33,7,Non-Peak (NP),2624.0
1076,000E0E0B595GFF99,1,Non-Peak (NP),150.0
1077,000E0E0B595GFF99,3,Non-Peak (NP),152.0
1078,000E0E0B595GFF99,8,Non-Peak (NP),153.0
1079,000E0E0B595GFF99,3,Non-Peak (NP),154.0
1080,000E0E0B595GFF99,2,Non-Peak (NP),155.0
1081,000E0E0B595GFF99,10,Non-Peak (NP),226.0
1082,000E0E0B595GFF99,25,Non-Peak (NP),234.0
1083,000E0E0B595GFF99,1,Non-Peak (NP),425.0
1084,000E0E0B595GFF99,1,Non-Peak (NP),1706.0
1085,000E0E0B595GFF99,1,Non-Peak (NP),1805.0
1086,000E0E0BFG05E659,2,Non-Peak (NP),153.0
1087,000E0E0BFG05E659,2,Non-Peak (NP),206.0
1088,000E0E0BFG05E659,9,Non-Peak (NP),417.0
1089,000E0E0BFG05E659,34,Non-Peak (NP),419.0
1090,000E0E0BFG05E659,1,Non-Peak (NP),2548.0
1091,000E0E0BG99G63C6,33,Non-Peak (NP),1804.0
1092,000E0E0BG99G63C6,33,Non-Peak (NP),1885.0
1093,000E0E0BGGC6F39F,3,Non-Peak (NP),217.0
1094,000E0E0BGGC6F39F,1,Non-Peak (NP),223.0
1095,000E0E0BGGC6F39F,1,Non-Peak (NP),225.0
1096,000E0E0BGGC6F39F,1,Non-Peak (NP),228.0
1097,000E0E0BGGC6F39F,3,Non-Peak (NP),230.0
1098,000E0E0BGGC6F39F,2,Non-Peak (NP),232.0
1099,000E0E0BGGC6F39F,2,Non-Peak (NP),1024.0
1100,000E0E0BGGC6F39F,1,Non-Peak (NP),1851.0
1101,000E0E0BGGC6F39F,2,Non-Peak (NP),1852.0
1102,000E0E0BGGC6F39F,1,Non-Peak (NP),2516.0
1103,000E0E0BGGC6F39F,2,Non-Peak (NP),2549.0
1104,000E0E0BGGC6F39F,14,Non-Peak (NP),9635.0
1105,000E0E0BGGC6F39F,1,Non-Peak (NP),9670.0
1106,000E0E0BGGC6F39F,9,Non-Peak (NP),9679.0
1107,000E0E0BGGC6F39F,31,Non-Peak (NP),9704.0
1108,000E0E0BGGC6F39F,1,Non-Peak (NP),9773.0
1109,000E0E0BGGC6F39F,1,Non-Peak (NP),10034.0
1110,000E0E0BGGC6F39F,13,Non-Peak (NP),71320.0
1111,000E0E0BGGC6F39F,3,Non-Peak (NP),76424.0
1112,000E0E0BGGC6F39F,24,Non-Peak (NP),76425.0
1113,000E0E0BGGC6F39F,2,Non-Peak (NP),8003055.0
1114,000E0E0BGGC6F39F,1,Non-Peak (NP),9009687.0
1115,000E0E0CCE30C6FB,1,Non-Peak (NP),10876.0
1116,000E0E0E56CBGGBB,1,Non-Peak (NP),7197.0
1117,000E0E0E56CBGGBB,1,Non-Peak (NP),7917.0
1118,000E0E0E56CBGGBB,1,Non-Peak (NP),9238.0
1119,000E0E0E56CBGGBB,1,Non-Peak (NP),70147.0
1120,000E0E0E56CBGGBB,1,Non-Peak (NP),70173.0
1121,000E0E0E56CBGGBB,10,Non-Peak (NP),70176.0
1122,000E0E0E56CBGGBB,1,Non-Peak (NP),71113.0
1123,000E0E0E56CBGGBB,1,Non-Peak (NP),71196.0
1124,000E0E0E56CBGGBB,4,Non-Peak (NP),71199.0
1125,000E0E0E56CBGGBB,6,Non-Peak (NP),71205.0
1126,000E0E0E56CBGGBB,2,Non-Peak (NP),71216.0
1127,000E0E0E56CBGGBB,3,Non-Peak (NP),71613.0
1128,000E0E0E56CBGGBB,4,Non-Peak (NP),72012.0
1129,000E0E0E56CBGGBB,8,Non-Peak (NP),72028.0
1130,000E0E0E56CBGGBB,1,Non-Peak (NP),72247.0
1131,000E0E0E56CBGGBB,1,Non-Peak (NP),72248.0
1132,000E0E0E56CBGGBB,8,Non-Peak (NP),72262.0
1133,000E0E0E56CBGGBB,10,Non-Peak (NP),72263.0
1134,000E0E0E56CBGGBB,1,Non-Peak (NP),72266.0
1135,000E0E0E56CBGGBB,3,Non-Peak (NP),72390.0
1136,000E0E0E56CBGGBB,1,Non-Peak (NP),72595.0
1137,000E0E0E56CBGGBB,1,Non-Peak (NP),72924.0
1138,000E0E0E56CBGGBB,1,Non-Peak (NP),72964.0
1139,000E0E0E56CBGGBB,1,Non-Peak (NP),73878.0
1140,000E0E0E56CBGGBB,1,Non-Peak (NP),75185.0
1141,000E0E0E56CBGGBB,1,Non-Peak (NP),8000505.0
1142,000E0E0E56CBGGBB,2,Non-Peak (NP),8000821.0
1143,000E0E0E56CBGGBB,2,Non-Peak (NP),8002162.0
